Attention,Meditation,Familiarity,MentalEffort,Appreciation,SignalQuality,EventTagging,Delta,Theta,Alpha,Beta,Gamma
51.000000,69.000000,22.683535,-2.103478,4.000000,1.000000,-1.000000,2.534837,3.739907,1.566386,0.391224,0.078093,
48.000000,91.000000,27.037175,-0.636777,2.000000,1.000000,-1.000000,4.008892,3.705401,2.430073,1.573461,0.186800,
56.000000,100.000000,19.643013,0.974356,4.000000,1.000000,-1.000000,2.683186,3.938741,2.259372,0.698340,0.059635,
70.000000,100.000000,37.129525,-1.803229,2.000000,1.000000,-1.000000,2.652967,5.905764,4.462165,1.831922,0.186446,
67.000000,90.000000,30.857969,0.039893,4.000000,1.000000,-1.000000,0.418342,1.600740,1.318122,0.508796,0.077870,
64.000000,90.000000,20.975004,-0.845958,3.000000,1.000000,-1.000000,4.634691,5.984059,2.079247,0.573601,0.101858,
61.000000,60.000000,-0.796913,0.698774,3.000000,1.000000,-1.000000,1.161350,2.220728,1.374179,0.387590,0.081421,
60.000000,53.000000,10.898969,-2.084894,4.000000,1.000000,-1.000000,0.919930,2.588983,1.596809,0.527551,0.086910,
67.000000,60.000000,-53.916821,-0.324328,4.000000,1.000000,-1.000000,1.363225,3.802996,2.429173,0.528488,0.102547,
67.000000,54.000000,17.888050,0.857286,4.000000,1.000000,-1.000000,5.680527,5.278973,2.206213,0.986145,0.105234,
80.000000,67.000000,15.105295,0.083745,4.000000,1.000000,-1.000000,1.628039,2.467742,1.504794,0.679850,0.239113,
77.000000,84.000000,-3.786712,-2.190366,4.000000,1.000000,-1.000000,0.917578,2.399302,2.365964,1.100062,0.206948,
80.000000,67.000000,11.353381,0.539290,4.000000,1.000000,-1.000000,1.580590,1.945428,1.125185,0.760741,0.117961,
69.000000,60.000000,-45.267400,-1.686169,4.000000,1.000000,-1.000000,3.022459,3.010542,2.473560,0.839341,0.123321,
69.000000,60.000000,7.203722,-3.300478,4.000000,1.000000,-1.000000,0.877135,2.119962,1.887946,0.648178,0.053681,
74.000000,50.000000,-10.805935,0.239298,4.000000,1.000000,-1.000000,2.029927,2.556480,1.782276,0.492235,0.084001,
75.000000,56.000000,-7.381968,0.151533,4.000000,1.000000,-1.000000,2.016811,4.254485,1.965556,0.344316,0.074111,
90.000000,60.000000,5.365625,0.317424,4.000000,1.000000,-1.000000,6.103470,8.433381,4.389159,1.369593,0.412931,
77.000000,67.000000,-4.449014,-0.070687,4.000000,1.000000,-1.000000,1.224928,2.579511,2.326168,0.949398,0.130072,
81.000000,67.000000,-31.494332,-0.454137,4.000000,1.000000,-1.000000,2.098056,3.867222,2.672533,0.655167,0.089436,
87.000000,66.000000,-11.327323,-3.212413,4.000000,1.000000,-1.000000,1.734896,2.985105,1.572543,0.699010,0.157541,
87.000000,77.000000,-68.278275,-4.061772,4.000000,1.000000,-1.000000,3.494084,7.099293,4.385828,1.652397,0.304084,
97.000000,66.000000,-17.529433,-3.341804,4.000000,1.000000,-1.000000,2.025198,4.868562,3.805085,1.471429,0.132974,
96.000000,51.000000,-21.969607,-0.272763,4.000000,1.000000,-1.000000,3.124400,6.239937,3.402591,1.095046,0.179918,
88.000000,43.000000,-8.407055,-0.694597,4.000000,1.000000,-1.000000,2.690486,4.980544,2.905793,0.806178,0.165731,
83.000000,27.000000,-13.304778,-0.230519,4.000000,1.000000,-1.000000,1.726421,2.809259,1.864111,0.699909,0.044248,
91.000000,23.000000,-28.265074,-1.247594,4.000000,1.000000,-1.000000,1.091615,2.528767,2.237454,0.587777,0.041940,
93.000000,38.000000,-9.332423,-1.031885,4.000000,1.000000,-1.000000,1.229313,5.067926,2.290244,0.409121,0.030703,
91.000000,53.000000,-25.391046,-2.506421,4.000000,1.000000,-1.000000,1.474247,1.769564,1.628707,0.796917,0.103107,
93.000000,56.000000,-19.192982,-0.283052,4.000000,1.000000,-1.000000,0.863766,3.150080,1.653544,0.400754,0.069741,
74.000000,60.000000,-25.311415,-0.281550,4.000000,1.000000,-1.000000,4.705306,3.804464,1.455917,0.730414,0.110703,
74.000000,60.000000,-29.130856,-0.278863,4.000000,1.000000,-1.000000,2.315424,4.912063,2.773878,0.796838,0.098668,
74.000000,63.000000,-48.573433,-0.986966,4.000000,1.000000,-1.000000,1.270305,2.116974,1.638020,0.508668,0.095898,
74.000000,67.000000,-44.454702,-3.580708,4.000000,1.000000,-1.000000,1.917561,2.914388,2.184944,0.541133,0.132151,
78.000000,64.000000,-65.077932,-5.478553,4.000000,1.000000,-1.000000,3.833177,6.006730,3.610658,0.958870,0.147926,
77.000000,56.000000,-70.669446,-4.065774,4.000000,1.000000,-1.000000,1.502703,2.100517,1.067821,1.186501,0.212552,
74.000000,44.000000,-74.387395,-1.848087,4.000000,1.000000,-1.000000,2.534250,3.904188,1.893515,1.170416,0.355414,
69.000000,44.000000,-81.974635,-3.209912,4.000000,1.000000,-1.000000,2.344956,3.781257,1.094315,0.648031,0.047805,
74.000000,35.000000,-78.209030,-5.168534,4.000000,1.000000,-1.000000,2.823113,3.080751,1.620586,0.864123,0.217467,
67.000000,43.000000,-66.779261,-0.891329,4.000000,1.000000,-1.000000,1.342851,2.480461,1.622484,0.470166,0.053608,
70.000000,51.000000,-88.067328,-1.359691,4.000000,1.000000,-1.000000,3.154729,6.164360,2.686570,0.426903,0.053568,
69.000000,53.000000,-79.371089,-2.151064,4.000000,1.000000,-1.000000,4.724187,4.503556,1.867415,0.738162,0.104631,
66.000000,61.000000,-79.334839,-1.860026,4.000000,1.000000,-1.000000,1.637280,1.433035,0.736953,0.464784,0.119602,
67.000000,57.000000,-123.813261,-0.992715,4.000000,1.000000,-1.000000,3.403253,3.616294,1.638029,0.986742,0.200693,
66.000000,54.000000,-88.681736,-4.003742,4.000000,1.000000,-1.000000,7.399131,7.041335,3.293684,1.426563,0.121139,
61.000000,48.000000,-111.170424,-1.021111,4.000000,1.000000,-1.000000,1.431770,3.587930,1.975656,0.580162,0.120656,
56.000000,43.000000,-81.367662,-0.879507,4.000000,1.000000,-1.000000,1.511174,1.700302,0.886729,0.473850,0.065439,
51.000000,43.000000,-79.095279,-0.884284,2.000000,1.000000,-1.000000,2.461738,2.383634,1.368174,0.939139,0.056162,
51.000000,54.000000,-74.371684,-0.916819,4.000000,1.000000,-1.000000,2.063060,4.106058,3.222444,0.696377,0.121449,
61.000000,63.000000,-71.616360,-0.947852,4.000000,1.000000,-1.000000,2.187688,2.185289,1.022765,0.575688,0.082244,
63.000000,61.000000,-79.060227,-1.502380,4.000000,1.000000,-1.000000,1.036373,1.474717,1.022153,0.564350,0.078572,
63.000000,48.000000,-65.724100,-3.202897,4.000000,1.000000,-1.000000,1.191684,3.280636,1.777862,0.752912,0.127223,
64.000000,40.000000,-75.853233,-0.916810,4.000000,1.000000,-1.000000,2.296608,4.849186,2.508312,0.591374,0.084562,
66.000000,37.000000,-64.542101,-1.726874,4.000000,1.000000,-1.000000,1.243682,2.981120,2.516950,0.994802,0.105201,
70.000000,30.000000,-62.033341,-1.313953,4.000000,1.000000,-1.000000,1.916036,1.364333,1.720124,0.418920,0.136792,
81.000000,41.000000,-57.806142,-1.327102,4.000000,1.000000,-1.000000,3.027258,4.204740,1.989978,0.520128,0.098067,
78.000000,41.000000,-54.568166,-3.230965,4.000000,1.000000,-1.000000,2.164892,2.111557,1.508419,1.178001,0.129928,
60.000000,34.000000,-64.950664,-0.592258,4.000000,1.000000,-1.000000,4.887424,4.006210,4.318547,2.406572,0.290435,
44.000000,26.000000,-66.416789,-1.488795,4.000000,1.000000,-1.000000,2.801388,5.293890,3.025317,0.833029,0.215957,
34.000000,30.000000,-67.405731,-6.109256,4.000000,1.000000,-1.000000,2.582494,5.244064,2.291468,0.903283,0.078612,
29.000000,27.000000,-59.648941,-8.341849,3.000000,1.000000,-1.000000,2.778894,3.053038,1.715290,1.188507,0.128881,
37.000000,23.000000,-59.154330,-2.912082,3.000000,1.000000,-1.000000,1.864145,2.580562,1.999658,0.642841,0.177102,
47.000000,35.000000,-62.329525,-1.064856,4.000000,1.000000,-1.000000,5.378857,5.119862,1.864544,1.009363,0.137411,
41.000000,27.000000,-68.808706,-1.894203,4.000000,1.000000,-1.000000,2.863338,5.105237,3.685567,1.284556,0.174512,
53.000000,29.000000,-68.186836,-2.088913,4.000000,1.000000,-1.000000,2.066250,3.930098,2.033392,0.455068,0.063586,
54.000000,44.000000,-62.126173,-3.463544,4.000000,1.000000,-1.000000,2.678942,2.708238,2.352510,1.608925,0.247656,
56.000000,53.000000,-73.748721,-1.823489,4.000000,1.000000,-1.000000,1.788580,2.874905,2.182440,0.582260,0.048114,
66.000000,53.000000,-87.698546,-2.311815,4.000000,1.000000,-1.000000,0.767782,2.373107,1.831107,0.469752,0.110338,
60.000000,57.000000,-48.747652,-2.626515,4.000000,1.000000,-1.000000,2.699869,4.024540,2.920954,1.656252,0.156981,
75.000000,54.000000,-45.645995,-4.569592,2.000000,1.000000,-1.000000,1.539871,2.811623,1.856281,0.543786,0.103423,
74.000000,50.000000,-51.792844,-1.624793,4.000000,1.000000,-1.000000,3.723533,5.090134,2.983288,1.386981,0.117755,
67.000000,50.000000,-47.529932,-1.894294,4.000000,1.000000,-1.000000,1.407482,3.868560,2.672573,0.549108,0.074887,
83.000000,47.000000,-43.294314,-1.284799,4.000000,1.000000,-1.000000,3.409929,5.539660,2.754417,0.855111,0.057299,
74.000000,41.000000,-48.942447,-1.403263,4.000000,1.000000,-1.000000,2.136606,3.006569,1.412328,0.581930,0.056337,
80.000000,43.000000,-46.388019,-2.306564,3.000000,1.000000,-1.000000,0.735274,1.170258,1.816375,0.716121,0.110856,
83.000000,43.000000,-38.987220,-3.258092,4.000000,1.000000,-1.000000,1.953276,3.406063,1.843546,0.750247,0.064293,
64.000000,56.000000,-34.613569,-4.366024,4.000000,1.000000,-1.000000,2.787379,2.743179,1.264440,0.816929,0.079804,
57.000000,75.000000,-40.063988,-4.957302,4.000000,1.000000,-1.000000,3.169090,3.731449,1.725614,0.731022,0.065332,
60.000000,69.000000,-49.083566,-2.963249,4.000000,1.000000,-1.000000,2.868184,2.905235,1.600008,0.541336,0.044195,
56.000000,77.000000,-49.876204,-1.558674,4.000000,1.000000,-1.000000,1.918666,2.005486,1.799875,0.754258,0.112445,
64.000000,69.000000,-61.467210,-10.168380,4.000000,1.000000,-1.000000,1.428122,2.806662,1.733356,1.249979,0.150008,
69.000000,61.000000,-63.403901,-4.449600,4.000000,1.000000,-1.000000,3.402121,4.703786,1.686688,0.696225,0.074048,
64.000000,66.000000,-50.655515,-3.964407,4.000000,1.000000,-1.000000,1.739979,1.901736,1.614543,0.635601,0.089680,
69.000000,57.000000,-49.513175,-1.608038,4.000000,1.000000,-1.000000,1.594630,3.421192,2.455451,1.036989,0.183721,
57.000000,60.000000,-39.522332,-1.528984,4.000000,1.000000,-1.000000,2.358289,3.097394,1.998051,0.842731,0.141379,
51.000000,61.000000,-98.295429,-3.593056,2.000000,1.000000,-1.000000,1.517303,3.160346,1.935853,0.552777,0.060209,
51.000000,66.000000,-54.273414,-2.328842,2.000000,1.000000,-1.000000,1.215636,1.534228,1.189902,0.849963,0.100647,
50.000000,56.000000,-40.406076,-0.663201,2.000000,1.000000,-1.000000,1.959839,2.696956,1.808787,1.064559,0.099170,
50.000000,37.000000,-41.678976,-5.771472,4.000000,1.000000,-1.000000,1.722519,2.806449,1.541295,0.558453,0.107428,
57.000000,37.000000,-41.743445,-0.525353,4.000000,1.000000,-1.000000,2.159450,2.931613,1.496743,0.603642,0.060543,
61.000000,29.000000,-39.970538,-0.598127,4.000000,1.000000,-1.000000,1.593750,5.145589,2.841917,0.523987,0.107672,
63.000000,44.000000,-44.325569,-0.898412,4.000000,1.000000,-1.000000,2.636856,3.268344,2.301739,0.906121,0.085000,
83.000000,56.000000,-42.520035,-0.945169,4.000000,1.000000,-1.000000,2.179709,3.684441,1.840962,0.535660,0.072179,
78.000000,56.000000,-61.532057,-1.101224,2.000000,1.000000,-1.000000,3.799300,5.299016,2.169527,0.664515,0.153235,
70.000000,56.000000,-51.641863,-2.390488,4.000000,1.000000,-1.000000,1.215141,1.566635,0.928448,0.712134,0.070288,
69.000000,50.000000,-44.643869,-4.307934,4.000000,1.000000,-1.000000,3.026933,3.593261,1.275605,0.436260,0.085136,
56.000000,57.000000,-30.375514,-0.513484,4.000000,1.000000,-1.000000,2.047608,2.718988,1.671878,1.030723,0.066696,
53.000000,50.000000,-29.880666,-2.478856,2.000000,1.000000,-1.000000,2.557559,4.401108,1.866397,1.044429,0.139161,
47.000000,53.000000,-17.842131,-1.736996,3.000000,1.000000,-1.000000,2.382414,3.569502,2.199389,1.046456,0.087384,
41.000000,60.000000,-23.265371,-1.222571,3.000000,1.000000,-1.000000,2.453123,3.746010,2.519381,0.560156,0.045944,
47.000000,48.000000,-21.536625,-1.462953,3.000000,1.000000,-1.000000,1.975100,3.213604,2.373671,0.708653,0.101702,
57.000000,54.000000,-15.308152,-4.843187,4.000000,1.000000,-1.000000,1.737943,4.089067,2.542374,0.806361,0.091415,
63.000000,56.000000,-51.536826,-5.335473,4.000000,1.000000,-1.000000,4.636827,7.446707,3.045292,0.757514,0.154612,
61.000000,51.000000,-33.428976,-1.696908,4.000000,1.000000,-1.000000,4.590438,3.391607,1.377519,0.868605,0.141540,
54.000000,63.000000,-9.160553,-2.367077,4.000000,1.000000,-1.000000,2.788045,2.125154,0.794651,0.761045,0.030473,
47.000000,66.000000,-4.373581,-1.489536,4.000000,1.000000,-1.000000,1.531430,2.561128,1.606578,0.531456,0.090755,
53.000000,53.000000,-12.726477,-1.691162,4.000000,1.000000,-1.000000,2.011052,5.289329,2.942220,1.132095,0.179069,
57.000000,56.000000,-5.307141,-3.144356,4.000000,1.000000,-1.000000,6.242670,6.837450,3.704911,1.325993,0.125616,
67.000000,51.000000,-13.560841,-2.542438,4.000000,1.000000,-1.000000,2.731010,4.228934,2.753798,1.271248,0.301359,
67.000000,51.000000,-22.807565,-2.741543,4.000000,1.000000,-1.000000,2.231608,6.008085,3.063426,0.562310,0.131819,
69.000000,60.000000,-28.196382,-4.160104,4.000000,1.000000,-1.000000,1.622002,2.688943,1.560010,0.380911,0.050629,
81.000000,51.000000,-24.005208,-1.727721,4.000000,1.000000,-1.000000,2.867689,2.701213,1.769635,1.082228,0.068884,
78.000000,53.000000,-24.259124,-1.830076,4.000000,1.000000,-1.000000,1.455035,3.412898,3.151372,1.492930,0.205887,
77.000000,56.000000,-15.192636,-2.096737,4.000000,1.000000,-1.000000,1.626667,2.899466,2.659670,0.714181,0.093452,
74.000000,60.000000,-16.542526,-3.949213,4.000000,1.000000,-1.000000,1.379785,4.109238,4.774296,1.069830,0.076976,
56.000000,78.000000,-17.010966,-7.411202,4.000000,1.000000,-1.000000,1.472183,3.023201,3.391461,2.196729,0.268417,
56.000000,63.000000,-31.138511,-12.786021,4.000000,1.000000,-1.000000,1.269413,4.129586,3.344027,1.201613,0.100883,
53.000000,63.000000,-23.227164,-1.573810,4.000000,1.000000,-1.000000,1.540125,4.712608,3.021901,0.472430,0.061462,
54.000000,63.000000,-10.463413,-2.669893,4.000000,1.000000,-1.000000,2.649197,2.458719,1.321851,0.578366,0.122834,
69.000000,56.000000,-17.618131,-2.683169,3.000000,1.000000,-1.000000,3.802090,3.365706,1.202254,0.659310,0.073748,
70.000000,70.000000,-26.722966,-2.092890,4.000000,1.000000,-1.000000,1.576053,5.798796,4.362369,0.697523,0.092140,
81.000000,64.000000,-3.542089,-2.732417,4.000000,1.000000,-1.000000,2.871042,4.901554,3.772063,1.573694,0.097904,
78.000000,70.000000,-18.558484,-1.756066,4.000000,1.000000,-1.000000,1.636722,2.473472,1.485311,0.701234,0.121837,
75.000000,63.000000,-2.563539,-2.437385,4.000000,1.000000,-1.000000,3.210836,3.837079,3.006337,1.255171,0.204029,
83.000000,56.000000,-8.339987,-2.717051,4.000000,1.000000,-1.000000,0.988176,3.174477,2.336221,0.653533,0.064913,
91.000000,57.000000,-34.842440,-1.954870,1.000000,1.000000,-1.000000,2.703119,5.362467,2.677063,0.422123,0.127620,
81.000000,43.000000,-12.678280,-2.856054,4.000000,1.000000,-1.000000,0.772192,2.317525,2.072007,0.797177,0.093252,
66.000000,48.000000,-17.626158,-8.208897,2.000000,1.000000,-1.000000,1.682413,2.838798,1.411729,0.773288,0.086870,
50.000000,64.000000,-25.506594,-2.196729,4.000000,1.000000,-1.000000,2.860936,3.411039,1.970556,1.090557,0.079846,
40.000000,64.000000,-40.511971,-7.822417,4.000000,1.000000,-1.000000,3.017890,4.287678,3.260803,0.726311,0.134762,
56.000000,70.000000,-24.334791,-1.975849,4.000000,1.000000,-1.000000,2.065908,2.422382,1.146248,0.625334,0.067148,
69.000000,67.000000,-86.302740,-4.121466,4.000000,1.000000,-1.000000,2.455651,5.141621,2.582578,0.783438,0.089720,
64.000000,50.000000,-38.466935,-1.608389,4.000000,1.000000,-1.000000,3.031510,2.949866,1.707173,0.712151,0.105646,
60.000000,53.000000,-46.365307,-1.559833,4.000000,1.000000,-1.000000,3.041309,3.685732,2.898915,0.943099,0.144421,
53.000000,61.000000,-51.475796,-1.033119,4.000000,1.000000,-1.000000,5.242707,4.248654,3.150180,1.262901,0.352327,
50.000000,66.000000,-61.863713,-1.517999,4.000000,1.000000,-1.000000,3.639558,5.633586,2.507961,0.793240,0.103799,
61.000000,75.000000,-45.050981,-1.387303,4.000000,1.000000,-1.000000,2.694725,3.644955,1.714547,0.766331,0.114283,
74.000000,66.000000,-61.323807,-2.377354,4.000000,1.000000,-1.000000,2.915184,4.952835,3.352270,0.871350,0.161972,
67.000000,57.000000,-70.748079,-5.264874,4.000000,1.000000,-1.000000,2.033297,4.613576,3.034779,1.440104,0.113381,
74.000000,50.000000,-51.415088,-2.897689,4.000000,1.000000,-1.000000,1.854282,3.297634,1.843174,0.659161,0.123300,
77.000000,50.000000,-38.412031,-1.432054,4.000000,1.000000,-1.000000,1.499389,4.613346,1.893721,0.750413,0.039144,
69.000000,54.000000,-39.807619,-3.053914,4.000000,1.000000,-1.000000,0.914467,4.083994,3.631148,0.387916,0.090854,
83.000000,56.000000,-32.827256,-3.612077,4.000000,1.000000,-1.000000,3.406073,3.789876,1.570000,1.135181,0.108118,
75.000000,60.000000,-32.195997,-1.937010,4.000000,1.000000,-1.000000,3.423468,6.550924,3.305000,0.703912,0.105300,
78.000000,51.000000,-25.509071,-2.467297,4.000000,1.000000,-1.000000,3.247630,5.607431,1.956763,0.855856,0.109531,
70.000000,48.000000,-29.567787,-5.169763,4.000000,1.000000,-1.000000,3.350619,3.665426,1.971995,0.700677,0.095833,
69.000000,48.000000,-16.201301,-2.585202,3.000000,1.000000,-1.000000,2.794625,3.120114,1.479443,0.854680,0.067436,
75.000000,44.000000,-26.380642,-2.142456,4.000000,1.000000,-1.000000,2.943846,7.337638,4.706119,1.463767,0.250447,
78.000000,60.000000,-6.415844,-8.319137,4.000000,1.000000,-1.000000,1.818439,2.685592,1.856330,0.659535,0.113285,
