Attention,Meditation,Familiarity,MentalEffort,Appreciation,SignalQuality,EventTagging,Delta,Theta,Alpha,Beta,Gamma
56.000000,26.000000,98.050770,22.714618,3.000000,1.000000,-1.000000,7.201483,6.142813,1.684021,1.925330,0.494270,
56.000000,23.000000,103.312788,22.493352,3.000000,1.000000,-1.000000,1.900354,4.907933,2.517755,1.204689,0.289982,
54.000000,13.000000,96.007371,23.661415,3.000000,1.000000,-1.000000,8.040468,12.767907,6.790429,3.869207,0.994486,
53.000000,26.000000,98.701276,23.903613,3.000000,1.000000,-1.000000,6.329038,5.521187,4.470210,2.355377,1.005880,
53.000000,61.000000,119.406322,24.005077,3.000000,1.000000,-1.000000,6.915892,8.026423,2.764750,1.198673,0.417675,
47.000000,54.000000,56.394806,24.751704,3.000000,1.000000,-1.000000,5.854000,9.447413,5.479413,2.132280,0.271286,
47.000000,57.000000,53.599225,23.912207,3.000000,1.000000,-1.000000,9.856202,8.958662,3.920237,3.527326,1.047841,
54.000000,57.000000,75.154474,20.616328,3.000000,1.000000,-1.000000,8.564104,7.580331,2.902542,1.710525,0.313758,
56.000000,20.000000,111.061279,20.045097,3.000000,1.000000,-1.000000,10.400525,12.310814,3.908749,1.832810,0.331807,
66.000000,37.000000,111.563086,21.981773,3.000000,1.000000,-1.000000,4.788798,6.493897,2.488765,1.873093,0.356615,
66.000000,41.000000,114.719595,23.765641,3.000000,1.000000,-1.000000,4.594820,3.799457,2.288729,1.620197,0.159100,
66.000000,48.000000,117.636798,24.100795,3.000000,1.000000,-1.000000,2.761119,4.008191,1.759946,1.228944,0.217699,
66.000000,67.000000,123.836344,23.034368,3.000000,1.000000,-1.000000,6.262382,5.790285,2.027950,1.728783,0.409418,
48.000000,57.000000,133.866206,21.420915,3.000000,1.000000,-1.000000,7.135771,4.563126,2.211665,0.858461,0.075402,
50.000000,47.000000,105.084329,24.229036,3.000000,1.000000,-1.000000,6.998665,12.588424,6.364225,3.293726,0.548859,
53.000000,47.000000,141.462795,23.702101,3.000000,1.000000,-1.000000,7.699871,9.852263,5.180005,1.261503,0.229030,
53.000000,48.000000,128.832882,24.316255,3.000000,1.000000,-1.000000,3.562924,5.203304,3.527490,1.472018,0.262718,
75.000000,51.000000,131.962646,24.642268,4.000000,1.000000,-1.000000,9.136163,8.148015,2.465320,1.538708,0.236943,
81.000000,60.000000,128.384816,24.541106,3.000000,1.000000,-1.000000,7.384406,6.053377,2.055074,2.151960,0.283803,
70.000000,61.000000,109.611806,23.879815,3.000000,1.000000,-1.000000,10.940304,9.998175,3.948270,2.947620,0.316491,
75.000000,64.000000,111.056010,22.615961,3.000000,1.000000,-1.000000,2.910990,4.642515,1.800914,0.713133,0.095341,
80.000000,60.000000,117.961391,22.940389,3.000000,1.000000,-1.000000,5.708192,9.614596,4.587372,1.601094,0.232979,
75.000000,56.000000,111.292362,22.424951,3.000000,1.000000,-1.000000,6.747572,6.065336,3.100662,2.036955,0.520251,
80.000000,48.000000,96.799632,23.942276,3.000000,1.000000,-1.000000,3.197423,8.774060,5.117071,1.645878,0.169610,
74.000000,38.000000,122.780187,23.874717,3.000000,1.000000,-1.000000,7.516442,9.013681,3.687259,0.950080,0.204059,
67.000000,47.000000,98.552064,22.766475,3.000000,1.000000,-1.000000,5.427101,4.543616,1.740830,0.789288,0.206730,
