Attention,Meditation,Familiarity,MentalEffort,Appreciation,SignalQuality,EventTagging,Delta,Theta,Alpha,Beta,Gamma
37.000000,64.000000,327.733089,3.583940,2.000000,1.000000,-1.000000,19.298721,23.562274,16.411389,14.208427,2.242269,
38.000000,67.000000,309.760017,4.696480,2.000000,1.000000,-1.000000,18.414963,15.046732,9.830490,6.671553,0.988108,
53.000000,81.000000,331.838712,4.433174,2.000000,1.000000,-1.000000,7.418419,10.456580,12.347255,10.281676,1.891088,
51.000000,75.000000,324.753085,2.865097,2.000000,1.000000,-1.000000,5.786082,5.731168,3.342208,2.932019,0.500001,
60.000000,74.000000,364.218870,5.283580,1.000000,1.000000,-1.000000,19.233210,9.211926,4.992823,8.096557,1.224291,
53.000000,75.000000,359.525733,4.991222,3.000000,1.000000,-1.000000,3.207051,2.397999,3.709293,4.029432,0.445007,
43.000000,77.000000,285.493670,5.166278,1.000000,1.000000,-1.000000,21.386730,23.819706,23.620220,9.024102,1.689933,
44.000000,87.000000,335.864758,4.323776,2.000000,1.000000,-1.000000,18.867813,16.548751,12.146778,4.453233,0.922917,
44.000000,97.000000,347.750018,6.395517,3.000000,1.000000,-1.000000,23.799204,27.825039,25.081386,15.112699,2.808557,
43.000000,88.000000,393.894433,5.737799,3.000000,1.000000,-1.000000,16.332219,16.008505,16.290526,11.954920,2.395034,
43.000000,80.000000,406.825669,5.663685,2.000000,1.000000,-1.000000,15.468701,14.285210,11.286956,6.450611,0.875999,
47.000000,83.000000,399.470372,6.626839,3.000000,1.000000,-1.000000,14.238388,30.963056,32.209258,22.139089,3.498734,
40.000000,74.000000,398.910308,6.314388,3.000000,1.000000,-1.000000,18.747803,13.968520,17.479337,13.779727,1.994213,
37.000000,83.000000,473.992185,6.777474,3.000000,1.000000,-1.000000,46.048916,29.829650,16.150220,11.335323,2.149167,
34.000000,83.000000,501.829293,8.126695,3.000000,1.000000,-1.000000,17.732899,22.397833,15.911693,14.254143,2.086887,
26.000000,66.000000,531.608900,5.646040,3.000000,1.000000,-1.000000,59.042760,40.760052,24.590804,16.422405,3.831404,
29.000000,60.000000,509.032642,9.107891,3.000000,1.000000,-1.000000,1.989138,3.992885,2.351657,0.508968,0.100671,
47.000000,66.000000,424.444349,9.478992,3.000000,1.000000,-1.000000,17.844656,34.733626,21.819250,9.192494,3.221445,
47.000000,54.000000,563.405087,8.995239,2.000000,1.000000,-1.000000,5.686187,6.045699,2.351546,1.719829,0.305525,
56.000000,74.000000,621.948136,9.347353,2.000000,1.000000,-1.000000,34.360690,40.175887,25.489350,10.309542,2.989413,
53.000000,81.000000,625.551099,10.176403,2.000000,1.000000,-1.000000,20.463167,19.176905,8.168018,7.942840,1.975336,
51.000000,80.000000,573.867088,5.829208,2.000000,1.000000,-1.000000,23.794319,37.378531,34.981030,19.423972,2.356428,
60.000000,100.000000,673.872597,10.421750,2.000000,1.000000,-1.000000,93.930413,58.653708,39.518458,21.787510,6.907245,
41.000000,84.000000,681.640698,6.780619,3.000000,1.000000,-1.000000,2.795258,2.616839,1.389111,1.027536,0.251321,
41.000000,77.000000,673.610283,9.588031,3.000000,1.000000,-1.000000,29.859842,21.428024,13.345699,9.013512,2.450302,
27.000000,75.000000,714.820468,8.000192,3.000000,1.000000,-1.000000,28.649031,40.289426,28.289897,13.463010,1.665406,
27.000000,69.000000,731.075583,4.300421,2.000000,1.000000,-1.000000,12.310487,19.831101,10.077312,13.667775,2.870484,
26.000000,63.000000,691.567650,6.789917,3.000000,1.000000,-1.000000,30.916532,23.057424,14.066646,12.730522,3.364642,
27.000000,70.000000,824.402293,11.014588,2.000000,1.000000,-1.000000,29.712755,37.690925,28.278613,12.310512,5.592425,
26.000000,63.000000,881.711632,8.583907,2.000000,1.000000,-1.000000,56.984389,36.324704,25.189232,19.024276,3.891323,
20.000000,47.000000,818.301603,7.948064,4.000000,1.000000,-1.000000,12.532571,29.332130,21.652186,9.357796,3.667128,
38.000000,61.000000,798.741505,10.865576,2.000000,1.000000,-1.000000,18.738164,26.334613,19.067399,12.192655,1.730433,
35.000000,51.000000,779.062875,7.552114,4.000000,1.000000,-1.000000,24.047144,30.271586,20.400328,11.165276,2.471927,
29.000000,51.000000,669.831752,10.474562,3.000000,1.000000,-1.000000,15.062548,13.558414,16.002311,11.063684,2.742998,
34.000000,56.000000,744.302883,8.409791,4.000000,1.000000,-1.000000,39.556822,43.097207,20.380180,13.449199,2.568832,
27.000000,51.000000,785.751292,11.553578,2.000000,1.000000,-1.000000,28.383382,20.328861,16.480622,13.998348,2.624903,
35.000000,64.000000,776.982798,9.813406,3.000000,1.000000,-1.000000,31.694417,26.226987,15.914499,11.214303,2.898345,
44.000000,69.000000,638.674273,11.094604,3.000000,1.000000,-1.000000,10.593025,7.778007,3.539444,1.593785,0.210938,
43.000000,60.000000,575.659047,12.694117,2.000000,1.000000,-1.000000,11.923019,15.767213,12.526388,12.907266,3.917975,
38.000000,61.000000,737.573442,10.276529,2.000000,1.000000,-1.000000,1.210428,2.742019,1.015451,0.150263,0.025230,
48.000000,56.000000,597.996002,10.596550,4.000000,1.000000,-1.000000,15.386106,18.256912,17.999938,12.864322,2.343504,
47.000000,51.000000,528.661331,11.426126,2.000000,1.000000,-1.000000,9.241558,12.374047,14.907600,11.887510,2.547588,
34.000000,57.000000,560.181603,11.268276,2.000000,1.000000,-1.000000,42.253274,42.459870,21.025497,21.672158,4.381061,
27.000000,54.000000,643.090441,12.153856,2.000000,1.000000,-1.000000,12.488730,9.617409,12.169679,9.005780,1.492196,
17.000000,48.000000,438.499678,4.032593,2.000000,1.000000,-1.000000,15.182489,21.616210,18.773661,10.012263,2.264950,
21.000000,61.000000,662.416887,10.096218,4.000000,1.000000,-1.000000,4.004596,2.992059,1.672253,2.157369,0.347819,
35.000000,70.000000,700.326158,9.310790,2.000000,1.000000,-1.000000,14.712900,19.637095,20.475913,10.176583,1.453736,
40.000000,75.000000,675.560548,9.664428,3.000000,1.000000,-1.000000,23.892175,25.633282,23.919257,21.499588,4.586241,
38.000000,90.000000,687.380873,11.322890,1.000000,1.000000,-1.000000,21.942068,31.954744,21.648048,12.765282,1.980785,
20.000000,64.000000,779.636477,13.081659,3.000000,1.000000,-1.000000,14.589266,14.246284,14.633930,8.064970,1.131277,
