Attention,Meditation,Familiarity,MentalEffort,Appreciation,SignalQuality,EventTagging,Delta,Theta,Alpha,Beta,Gamma
56.000000,69.000000,-54.535008,13.360601,4.000000,1.000000,-1.000000,6.289516,5.034140,3.655786,5.838983,1.412529,
41.000000,81.000000,-58.289174,13.189750,2.000000,1.000000,-1.000000,1.676195,3.088523,1.109894,0.251106,0.037612,
60.000000,74.000000,-51.582230,11.200623,2.000000,1.000000,-1.000000,2.011916,1.859351,0.692572,0.246751,0.056622,
81.000000,66.000000,-51.036723,11.105152,2.000000,1.000000,-1.000000,4.199799,7.285372,3.919592,0.680757,0.115668,
91.000000,60.000000,-51.839145,11.286852,4.000000,1.000000,-1.000000,13.137573,18.945314,15.510678,5.673469,0.559900,
87.000000,51.000000,-46.350553,11.438584,3.000000,1.000000,-1.000000,2.382189,6.334370,2.878555,0.826739,0.106101,
75.000000,53.000000,-49.368864,11.869727,4.000000,1.000000,-1.000000,35.772746,33.569336,13.099196,9.772389,1.929749,
53.000000,70.000000,-51.217398,10.475224,3.000000,1.000000,-1.000000,5.731421,9.420488,4.353187,0.969581,0.164101,
35.000000,64.000000,-57.541633,12.028984,3.000000,1.000000,-1.000000,7.166026,18.991809,11.373474,6.204926,1.752856,
34.000000,63.000000,-26.885798,11.461800,4.000000,1.000000,-1.000000,3.789855,6.634541,3.321138,2.724409,0.496053,
24.000000,64.000000,-19.346600,5.777773,4.000000,1.000000,-1.000000,5.779022,6.684425,3.756749,4.348067,1.530014,
30.000000,53.000000,-8.001569,6.905553,3.000000,1.000000,-1.000000,2.309618,6.125860,3.002449,0.844482,0.040423,
41.000000,60.000000,-8.518931,10.519511,3.000000,1.000000,-1.000000,4.957037,3.805417,1.552319,1.289496,0.363890,
57.000000,63.000000,-28.800422,11.567777,3.000000,1.000000,-1.000000,1.540248,3.077153,1.466184,0.447720,0.051377,
74.000000,64.000000,-9.144516,2.898230,1.000000,1.000000,-1.000000,5.686519,7.875848,5.856985,5.338451,1.433416,
78.000000,66.000000,-18.597679,10.305255,4.000000,1.000000,-1.000000,1.772923,1.967846,0.743146,0.176184,0.013116,
100.000000,66.000000,-17.260893,8.563147,4.000000,1.000000,-1.000000,1.486122,2.167851,1.126282,0.366278,0.043615,
93.000000,61.000000,-17.708022,11.015532,2.000000,1.000000,-1.000000,3.246824,8.317472,5.172478,1.004360,0.149750,
90.000000,57.000000,-19.885715,10.427549,4.000000,1.000000,-1.000000,1.308602,1.656032,1.064718,0.460451,0.073655,
83.000000,70.000000,-31.118988,10.735947,4.000000,1.000000,-1.000000,0.795069,2.263416,1.853300,0.958215,0.295964,
67.000000,77.000000,-21.011494,10.792454,4.000000,1.000000,-1.000000,1.181877,2.635700,1.538421,0.353993,0.034489,
77.000000,83.000000,-15.611813,11.136848,4.000000,1.000000,-1.000000,5.374390,4.277140,1.724381,0.439826,0.038887,
83.000000,83.000000,-15.638446,10.291855,3.000000,1.000000,-1.000000,3.056251,3.293362,1.136760,0.325649,0.059027,
77.000000,67.000000,-12.250936,8.581508,3.000000,1.000000,-1.000000,1.854112,1.771231,0.740656,0.504195,0.108985,
75.000000,56.000000,-21.534637,9.526366,2.000000,1.000000,-1.000000,3.614538,3.219278,2.672532,4.585489,0.579306,
64.000000,57.000000,-15.169970,9.699835,1.000000,1.000000,-1.000000,1.413303,1.625536,0.846986,0.388243,0.142617,
56.000000,64.000000,-15.444627,10.490272,4.000000,1.000000,-1.000000,7.408786,15.419162,8.000956,4.197580,1.249490,
61.000000,61.000000,-10.950587,10.962790,4.000000,1.000000,-1.000000,1.183762,2.188115,1.329294,0.291429,0.061672,
63.000000,61.000000,-19.927068,10.788972,3.000000,1.000000,-1.000000,17.740248,16.659942,12.304243,10.108083,1.369528,
53.000000,61.000000,-21.934909,11.145242,2.000000,1.000000,-1.000000,2.231955,6.103607,9.547946,7.250811,1.484798,
44.000000,56.000000,-24.720368,9.448961,4.000000,1.000000,-1.000000,4.505313,4.748744,1.959590,0.812510,0.165332,
40.000000,63.000000,-19.047079,10.818195,4.000000,1.000000,-1.000000,9.273505,12.702594,8.140847,9.709368,1.995076,
38.000000,70.000000,-22.151708,10.250526,4.000000,1.000000,-1.000000,1.932970,3.598659,1.562648,0.322847,0.059480,
56.000000,57.000000,-14.629006,10.555147,2.000000,1.000000,-1.000000,1.191599,2.355222,1.291165,0.338173,0.080446,
63.000000,63.000000,-9.034049,11.390008,1.000000,1.000000,-1.000000,1.481023,1.313483,0.891458,0.395216,0.098783,
77.000000,57.000000,-9.270483,10.573816,4.000000,1.000000,-1.000000,0.981371,2.713707,2.294937,0.878978,0.159141,
75.000000,48.000000,-1.827227,10.815055,4.000000,1.000000,-1.000000,4.450973,11.818681,10.083348,7.672324,1.172976,
75.000000,56.000000,-16.278527,11.357302,3.000000,1.000000,-1.000000,0.473189,1.639919,0.999178,0.236372,0.032008,
78.000000,51.000000,-6.365347,5.829180,3.000000,1.000000,-1.000000,0.775848,1.714240,0.886280,0.278320,0.074148,
70.000000,60.000000,-8.546552,11.185110,3.000000,1.000000,-1.000000,1.467731,2.162575,1.475538,1.686860,0.232233,
83.000000,66.000000,-6.584903,11.049103,1.000000,1.000000,-1.000000,0.735318,1.969907,1.197510,0.240962,0.033681,
83.000000,64.000000,-4.640818,10.719963,3.000000,1.000000,-1.000000,1.123743,1.301489,0.905621,0.381050,0.053471,
77.000000,70.000000,-9.025908,5.216674,4.000000,1.000000,-1.000000,4.299698,6.555842,6.211685,5.501713,1.083665,
75.000000,60.000000,-3.020785,12.615041,4.000000,1.000000,-1.000000,0.686723,1.315533,0.715754,0.157852,0.036621,
63.000000,57.000000,-11.533597,12.751817,4.000000,1.000000,-1.000000,0.598536,1.828517,1.544395,0.837099,0.149595,
53.000000,60.000000,-6.796295,10.640713,4.000000,1.000000,-1.000000,5.539697,15.339760,11.632302,2.992166,0.748342,
40.000000,50.000000,-9.328627,12.898994,4.000000,1.000000,-1.000000,12.343322,12.976519,5.450195,3.859376,0.389884,
44.000000,54.000000,-5.736059,11.728280,4.000000,1.000000,-1.000000,5.995193,7.053247,4.210222,3.117379,0.875927,
34.000000,48.000000,-11.658028,9.809219,4.000000,1.000000,-1.000000,7.255583,9.827382,8.211006,4.611564,1.231589,
29.000000,43.000000,-7.589645,12.618251,4.000000,1.000000,-1.000000,6.620830,9.647262,13.137170,8.440065,2.466101,
21.000000,40.000000,-9.044134,10.132556,4.000000,1.000000,-1.000000,0.678028,2.032261,1.090820,0.276614,0.051367,
27.000000,37.000000,0.038911,14.432512,4.000000,1.000000,-1.000000,5.066979,8.402190,7.304053,5.684760,1.155607,
30.000000,44.000000,-0.540425,14.467457,2.000000,1.000000,-1.000000,1.484542,2.401369,1.001193,0.343096,0.047779,
44.000000,54.000000,1.172957,13.746007,4.000000,1.000000,-1.000000,1.504258,3.149287,2.419250,0.966704,0.205142,
53.000000,56.000000,1.321277,13.272776,4.000000,1.000000,-1.000000,2.230075,2.602625,1.385558,0.402267,0.049635,
44.000000,64.000000,-2.422938,12.759669,4.000000,1.000000,-1.000000,5.831058,8.649102,5.410023,5.603798,1.149291,
35.000000,56.000000,2.830897,10.937944,4.000000,1.000000,-1.000000,2.588577,4.252134,2.083173,1.146531,0.171525,
24.000000,54.000000,3.765165,10.876695,3.000000,1.000000,-1.000000,3.757123,2.981260,0.848811,0.242115,0.038856,
40.000000,64.000000,8.740086,10.370333,3.000000,1.000000,-1.000000,1.550592,1.904359,0.804189,0.260529,0.055145,
41.000000,60.000000,9.011472,13.746880,3.000000,1.000000,-1.000000,8.805862,9.115794,2.890023,1.987913,0.228942,
61.000000,63.000000,5.772192,12.218646,4.000000,1.000000,-1.000000,7.110557,6.764230,7.371522,3.940984,0.653422,
75.000000,64.000000,5.622260,12.368616,4.000000,1.000000,-1.000000,2.471084,1.846594,1.044544,0.509650,0.065440,
75.000000,63.000000,-15.632744,12.092788,4.000000,1.000000,-1.000000,1.313857,1.455202,0.754697,0.484768,0.116922,
67.000000,67.000000,0.297334,10.360620,4.000000,1.000000,-1.000000,13.256180,12.105664,4.958842,2.866901,0.859041,
61.000000,84.000000,-14.988770,12.566009,3.000000,1.000000,-1.000000,4.227525,4.710827,2.706614,2.059578,0.292631,
47.000000,75.000000,-31.550235,13.016134,3.000000,1.000000,-1.000000,4.211842,4.680039,2.598986,1.322111,0.241916,
26.000000,66.000000,-33.584776,6.721055,3.000000,1.000000,-1.000000,3.079474,7.369250,7.398917,3.463134,0.710818,
38.000000,56.000000,-57.915264,6.521717,3.000000,1.000000,-1.000000,9.388362,6.151167,4.212399,2.399936,0.314915,
38.000000,48.000000,-53.886203,10.540754,3.000000,1.000000,-1.000000,14.074167,9.782384,7.122127,7.747075,1.523078,
37.000000,48.000000,-34.237056,10.534432,4.000000,1.000000,-1.000000,6.060171,6.892442,1.906461,1.754407,0.199991,
53.000000,38.000000,-44.892565,11.542570,4.000000,1.000000,-1.000000,5.518028,4.924223,3.684972,2.831599,0.402991,
38.000000,44.000000,-41.051170,13.157651,4.000000,1.000000,-1.000000,5.630440,8.275295,4.335684,2.009443,0.194054,
43.000000,44.000000,-84.817443,11.889558,4.000000,1.000000,-1.000000,0.738295,1.613669,1.551880,0.341977,0.061578,
48.000000,57.000000,-43.561314,14.320780,4.000000,1.000000,-1.000000,11.856856,17.339342,12.331037,6.770878,1.819024,
35.000000,74.000000,-25.853467,14.347253,4.000000,1.000000,-1.000000,2.466922,3.034204,2.042589,1.202338,0.153191,
51.000000,77.000000,-26.837064,12.018061,4.000000,1.000000,-1.000000,0.407390,0.715415,0.364642,0.157243,0.015387,
63.000000,75.000000,-23.957238,13.962497,4.000000,1.000000,-1.000000,2.430558,4.072019,1.270447,0.647863,0.078134,
57.000000,53.000000,-30.497048,12.901048,4.000000,1.000000,-1.000000,1.640181,1.386615,0.852935,0.570321,0.121457,
74.000000,56.000000,-28.489772,13.670227,2.000000,1.000000,-1.000000,4.920302,6.787469,6.552209,5.048795,0.635373,
44.000000,41.000000,-33.827840,14.348350,2.000000,1.000000,-1.000000,1.197249,1.935346,0.746957,0.191925,0.042742,
27.000000,51.000000,-38.948544,14.041344,2.000000,1.000000,-1.000000,10.467131,8.933373,4.813547,4.700310,0.884026,
35.000000,77.000000,-38.486581,13.591146,4.000000,1.000000,-1.000000,5.679524,9.280092,6.756267,6.231171,1.271911,
