Attention,Meditation,Familiarity,MentalEffort,Appreciation,SignalQuality,EventTagging,Delta,Theta,Alpha,Beta,Gamma
11.000000,43.000000,54.943597,-6.697550,2.000000,1.000000,-1.000000,5.944306,7.475023,3.887214,1.895599,0.354871,
14.000000,43.000000,45.016656,-5.518746,2.000000,1.000000,-1.000000,8.205432,8.017449,4.021241,1.749099,0.370020,
8.000000,34.000000,47.617628,-4.127420,2.000000,1.000000,-1.000000,13.036930,13.724526,6.323449,2.155973,0.375245,
20.000000,37.000000,33.529405,-2.482155,2.000000,1.000000,-1.000000,9.218966,10.429712,4.918084,2.529744,0.445362,
29.000000,34.000000,51.340099,-2.306594,2.000000,1.000000,-1.000000,7.599331,11.212975,6.316291,2.309873,0.284812,
37.000000,37.000000,65.435172,-2.016624,2.000000,1.000000,-1.000000,6.624430,18.414621,9.297760,3.505897,0.658046,
47.000000,41.000000,56.566227,-2.416455,2.000000,1.000000,-1.000000,27.863854,23.135494,9.871196,7.485575,1.693360,
37.000000,56.000000,38.814994,-1.988929,2.000000,1.000000,-1.000000,1.201288,3.798647,4.146412,2.944197,0.488173,
24.000000,54.000000,21.553998,-5.104604,2.000000,1.000000,-1.000000,18.495241,14.299866,6.767833,5.162096,0.868175,
26.000000,50.000000,30.482439,-1.457993,2.000000,1.000000,-1.000000,6.314415,8.583536,6.734003,2.140514,0.363458,
23.000000,66.000000,28.611600,-0.789710,2.000000,1.000000,-1.000000,9.051662,9.543753,4.593008,1.699858,0.095524,
35.000000,69.000000,22.888130,-2.640055,2.000000,1.000000,-1.000000,3.688630,9.586887,4.796483,0.919163,0.094129,
48.000000,81.000000,28.530087,-0.294175,2.000000,1.000000,-1.000000,4.556675,4.394200,1.553814,1.104285,0.454554,
40.000000,70.000000,17.296147,-5.516579,2.000000,1.000000,-1.000000,2.971339,5.426278,3.805421,2.057325,0.241670,
35.000000,63.000000,5.339274,-1.435561,2.000000,1.000000,-1.000000,5.481368,6.659440,5.002382,5.409792,1.155234,
30.000000,60.000000,6.019055,0.070164,2.000000,1.000000,-1.000000,2.533959,2.237146,1.422815,1.314755,0.184107,
21.000000,67.000000,-2.993786,-0.589364,2.000000,1.000000,-1.000000,4.256241,4.813518,1.833422,0.722603,0.040019,
35.000000,80.000000,-25.409986,-1.594199,2.000000,1.000000,-1.000000,2.502126,3.847544,2.363411,0.927479,0.120815,
40.000000,77.000000,-3.300304,-0.482928,2.000000,1.000000,-1.000000,4.005255,2.431953,1.933877,0.858226,0.159284,
